,Descriptions,Amount,Category,date,customer_id,type,is_scam_transaction,fraud_type,case_id,transaction_id,month,customer_scammed,bank_to,bank_from,transac_prob,customer_prob,date_DF_created
913,,332.65,Credit Card Payment,2023-11-07,17747,spending,0,none,,,November,0,bank_B,bank_C,0.61,0.32,2024-02-03
914,,52.45,Groceries,2023-11-07,19746,spending,0,none,,,November,0,bank_D,bank_B,0.53,0.68,2024-02-03
915,,32.91,Groceries,2023-11-07,16400,spending,0,none,,,November,0,bank_A,bank_A,0.32,0.42,2024-02-03
916,,13.01,Cash Withdrawal,2023-11-07,19583,spending,0,none,,,November,0,,bank_B,0.26,0.29,2024-02-03
917,,12.2,Interest,2023-11-07,16400,spending,0,none,,,November,0,bank_A,bank_A,0.4,0.42,2024-02-03
918,,898.62,Transfers,2023-11-07,19746,spending,0,none,,,November,0,bank_C,bank_B,0.51,0.68,2024-02-03
919,,69.94,Transportation,2023-11-07,17747,spending,0,none,,,November,0,bank_B,bank_C,0.46,0.32,2024-02-03
920,,58.45,Online Shopping,2023-11-07,16400,spending,0,none,,,November,0,bank_B,bank_A,0.57,0.42,2024-02-03
921,,20.66,Entertainment,2023-11-07,13021,spending,0,none,,,November,0,bank_E,bank_B,0.38,0.39,2024-02-03
922,,111.58,Transportation,2023-11-07,13021,spending,0,none,,,November,0,bank_D,bank_B,0.67,0.39,2024-02-03
923,,277.21,Credit Card Payment,2023-11-07,13021,spending,0,none,,,November,0,bank_E,bank_B,0.76,0.39,2024-02-03
924,,229.43,Online Shopping,2023-11-07,16239,spending,0,none,,,November,0,bank_A,bank_A,0.68,0.65,2024-02-03
925,,4.32,Dining Out,2023-11-07,16239,spending,0,none,,,November,0,bank_A,bank_A,0.22,0.65,2024-02-03
926,,17.26,Dining Out,2023-11-07,13021,spending,0,none,,,November,0,bank_D,bank_B,0.26,0.39,2024-02-03
927,,16.89,Entertainment,2023-11-07,16400,spending,0,none,,,November,0,bank_A,bank_A,0.18,0.42,2024-02-03
928,,4.64,Dining Out,2023-11-07,12782,spending,0,none,,,November,1,bank_B,bank_D,0.29,0.6,2024-02-03
929,,12.43,Personal care,2023-11-07,16239,spending,0,none,,,November,0,bank_D,bank_A,0.25,0.65,2024-02-03
930,,104.04,Healthcare,2023-11-07,17357,spending,0,none,,,November,0,bank_D,bank_D,0.56,0.38,2024-02-03
931,,6.25,Cash Withdrawal,2023-11-07,17357,spending,0,none,,,November,0,,bank_D,0.24,0.38,2024-02-03
932,,45.55,Groceries,2023-11-08,17357,spending,0,none,,,November,0,bank_D,bank_D,0.35,0.38,2024-02-03
933,,40.25,Groceries,2023-11-08,16400,spending,0,none,,,November,0,bank_E,bank_A,0.44,0.42,2024-02-03
934,,9.06,Cash Withdrawal,2023-11-08,17357,spending,0,none,,,November,0,,bank_D,0.25,0.38,2024-02-03
935,,77.97,Transportation,2023-11-08,17747,spending,0,none,,,November,0,bank_C,bank_C,0.6,0.32,2024-02-03
936,,15.23,Groceries,2023-11-08,13021,spending,0,none,,,November,0,bank_C,bank_B,0.38,0.39,2024-02-03
937,,283.12,Transfers,2023-11-08,16239,spending,0,none,,,November,0,bank_D,bank_A,0.77,0.65,2024-02-03
938,,986.28,Transfers,2023-11-08,19746,spending,0,none,,,November,0,bank_B,bank_B,0.72,0.68,2024-02-03
939,,266.06,Online Shopping,2023-11-08,16400,spending,0,none,,,November,0,bank_D,bank_A,0.71,0.42,2024-02-03
940,,90.54,Cash Withdrawal,2023-11-08,16400,spending,0,none,,,November,0,,bank_A,0.21,0.42,2024-02-03
941,,39.56,Entertainment,2023-11-08,12782,spending,0,none,,,November,1,bank_D,bank_D,0.34,0.6,2024-02-03
942,,102.56,Healthcare,2023-11-08,19583,spending,0,none,,,November,0,bank_B,bank_B,0.43,0.29,2024-02-03
943,,18.96,Groceries,2023-11-08,19583,spending,0,none,,,November,0,bank_B,bank_B,0.27,0.29,2024-02-03
944,,104.69,Credit Card Payment,2023-11-08,19583,spending,0,none,,,November,0,bank_D,bank_B,0.56,0.29,2024-02-03
945,,28.51,Cash Withdrawal,2023-11-08,13021,spending,0,none,,,November,0,,bank_B,0.25,0.39,2024-02-03
946,,148.77,Credit Card Payment,2023-11-08,13021,spending,0,none,,,November,0,bank_C,bank_B,0.45,0.39,2024-02-03
947,,75.79,Groceries,2023-11-08,17216,spending,0,none,,,November,0,bank_A,bank_B,0.51,0.55,2024-02-03
948,,183.57,Loan Payment,2023-11-09,17357,spending,0,none,,,November,0,bank_B,bank_D,0.65,0.38,2024-02-03
949,,62.99,Entertainment,2023-11-09,17357,spending,0,none,,,November,0,bank_D,bank_D,0.6,0.38,2024-02-03
950,,26.17,Entertainment,2023-11-09,17216,spending,0,none,,,November,0,bank_C,bank_B,0.15,0.55,2024-02-03
951,,36.63,Groceries,2023-11-09,17216,spending,0,none,,,November,0,bank_D,bank_B,0.44,0.55,2024-02-03
952,,68.77,Transfers,2023-11-09,13021,spending,0,none,,,November,0,bank_E,bank_B,0.4,0.39,2024-02-03
953,,874.79,Shopping,2023-11-09,16239,spending,0,none,,,November,0,bank_B,bank_A,0.52,0.65,2024-02-03
954,,2.75,Bank Fees,2023-11-09,16239,spending,0,none,,,November,0,bank_A,bank_A,0.11,0.65,2024-02-03
955,,20.46,Entertainment,2023-11-09,16239,spending,0,none,,,November,0,bank_B,bank_A,0.16,0.65,2024-02-03
956,,133.7,Groceries,2023-11-09,16239,spending,0,none,,,November,0,bank_B,bank_A,0.67,0.65,2024-02-03
957,,26.12,Groceries,2023-11-09,13021,spending,0,none,,,November,0,bank_D,bank_B,0.27,0.39,2024-02-03
958,,143.26,Online Shopping,2023-11-09,16239,spending,0,none,,,November,0,bank_D,bank_A,0.44,0.65,2024-02-03
959,,28.24,Dining Out,2023-11-09,16898,spending,0,none,,,November,0,bank_C,bank_E,0.17,0.4,2024-02-03
960,,22.35,Personal care,2023-11-09,17216,spending,0,none,,,November,0,bank_C,bank_B,0.21,0.55,2024-02-03
961,,444.72,Credit Card Payment,2023-11-09,16239,spending,0,none,,,November,0,bank_D,bank_A,0.5,0.65,2024-02-03
962,,45.54,Groceries,2023-11-09,17216,spending,0,none,,,November,0,bank_B,bank_B,0.5,0.55,2024-02-03
963,,63.4,Online Shopping,2023-11-09,16400,spending,0,none,,,November,0,Intrnl,bank_A,0.52,0.42,2024-02-03
964,,93.91,Groceries,2023-11-09,16400,spending,0,none,,,November,0,bank_C,bank_A,0.62,0.42,2024-02-03
965,,134.59,Healthcare,2023-11-09,16400,spending,0,none,,,November,0,bank_B,bank_A,0.64,0.42,2024-02-03
966,,21.95,Dining Out,2023-11-09,16400,spending,0,none,,,November,0,bank_B,bank_A,0.18,0.42,2024-02-03
967,,248.08,Healthcare,2023-11-10,19746,spending,0,none,,,November,0,bank_C,bank_B,0.64,0.68,2024-02-03
968,,4.84,Interest,2023-11-10,19583,spending,0,none,,,November,0,bank_C,bank_B,0.23,0.29,2024-02-03
969,,30.97,Groceries,2023-11-10,16400,spending,0,none,,,November,0,bank_D,bank_A,0.11,0.42,2024-02-03
970,,5.34,Cash Withdrawal,2023-11-10,17357,spending,0,none,,,November,0,,bank_D,0.26,0.38,2024-02-03
971,,52.49,Entertainment,2023-11-10,17357,spending,0,none,,,November,0,bank_E,bank_D,0.55,0.38,2024-02-03
972,,650.87,Transfers,2023-11-10,16898,spending,0,none,,,November,0,bank_B,bank_E,0.66,0.4,2024-02-03
973,,532.16,Home Improvement,2023-11-10,16400,spending,0,none,,,November,0,bank_A,bank_A,0.54,0.42,2024-02-03
974,,27.55,Transfers,2023-11-10,17747,spending,0,none,,,November,0,bank_B,bank_C,0.38,0.32,2024-02-03
975,,24.22,Entertainment,2023-11-10,17747,spending,0,none,,,November,0,bank_B,bank_C,0.19,0.32,2024-02-03
976,,103.16,Home Improvement,2023-11-10,17747,spending,0,none,,,November,0,bank_D,bank_C,0.41,0.32,2024-02-03
977,,1940.62,Shopping,2023-11-10,12782,spending,0,none,,,November,1,bank_C,bank_D,0.78,0.6,2024-02-03
978,,24.02,Groceries,2023-11-10,17357,spending,0,none,,,November,0,bank_E,bank_D,0.22,0.38,2024-02-03
979,,14.63,Personal care,2023-11-10,17357,spending,0,none,,,November,0,bank_E,bank_D,0.14,0.38,2024-02-03
980,,117.82,Online Shopping,2023-11-10,17216,spending,0,none,,,November,0,bank_E,bank_B,0.63,0.55,2024-02-03
981,,16.15,Dining Out,2023-11-10,17216,spending,0,none,,,November,0,bank_E,bank_B,0.4,0.55,2024-02-03
982,,717.57,Shopping,2023-11-10,17216,spending,0,none,,,November,0,bank_B,bank_B,0.51,0.55,2024-02-03
983,,726.14,Home Improvement,2023-11-10,17357,spending,0,none,,,November,0,bank_D,bank_D,0.67,0.38,2024-02-03
984,,43.12,Entertainment,2023-11-10,19746,spending,0,none,,,November,0,bank_C,bank_B,0.38,0.68,2024-02-03
985,,73.19,Groceries,2023-11-10,19746,spending,0,none,,,November,0,bank_B,bank_B,0.56,0.68,2024-02-03
986,,284.7,Transfers,2023-11-10,16898,spending,0,none,,,November,0,bank_E,bank_E,0.6,0.4,2024-02-03
987,,31.96,Groceries,2023-11-10,16239,spending,0,none,,,November,0,bank_B,bank_A,0.36,0.65,2024-02-03
988,,25.01,Cash Withdrawal,2023-11-10,16239,spending,0,none,,,November,0,,bank_A,0.17,0.65,2024-02-03
989,,535.76,Credit Card Payment,2023-11-11,16400,spending,0,none,,,November,0,bank_E,bank_A,0.6,0.42,2024-02-03
990,,916.67,Shopping,2023-11-11,17747,spending,0,none,,,November,0,bank_C,bank_C,0.56,0.32,2024-02-03
991,,101.55,Cash Withdrawal,2023-11-11,17747,spending,0,none,,,November,0,,bank_C,0.25,0.32,2024-02-03
992,,444.53,Transfers,2023-11-11,17747,spending,0,none,,,November,0,bank_B,bank_C,0.59,0.32,2024-02-03
993,,15.94,Entertainment,2023-11-11,16400,spending,0,none,,,November,0,bank_E,bank_A,0.1,0.42,2024-02-03
994,,29.5,Dining Out,2023-11-11,12782,spending,0,none,,,November,1,bank_C,bank_D,0.48,0.6,2024-02-03
995,,99.25,Credit Card Payment,2023-11-11,17357,spending,0,none,,,November,0,bank_E,bank_D,0.4,0.38,2024-02-03
996,,77.49,Cash Withdrawal,2023-11-11,17357,spending,0,none,,,November,0,,bank_D,0.15,0.38,2024-02-03
997,,27.34,Groceries,2023-11-11,17747,spending,0,none,,,November,0,bank_C,bank_C,0.56,0.32,2024-02-03
998,,325.43,Transfers,2023-11-11,19746,spending,0,none,,,November,0,bank_C,bank_B,0.62,0.68,2024-02-03
999,,577.12,Transfers,2023-11-11,16400,spending,0,none,,,November,0,bank_B,bank_A,0.69,0.42,2024-02-03
1000,,60.8,Cash Withdrawal,2023-11-11,16400,spending,0,none,,,November,0,,bank_A,0.16,0.42,2024-02-03
1001,,87.18,Shopping,2023-11-11,17216,spending,0,none,,,November,0,bank_D,bank_B,0.48,0.55,2024-02-03
1002,,19.68,Charity,2023-11-11,16898,spending,0,none,,,November,0,bank_D,bank_E,0.15,0.4,2024-02-03
1003,,90.41,Transfers,2023-11-11,16239,spending,0,none,,,November,0,bank_B,bank_A,0.66,0.65,2024-02-03
1004,,392.75,Transfers,2023-11-11,16239,spending,0,none,,,November,0,bank_B,bank_A,0.52,0.65,2024-02-03
1005,,14.53,Personal care,2023-11-11,16400,spending,0,none,,,November,0,bank_C,bank_A,0.39,0.42,2024-02-03
1006,,85.71,Groceries,2023-11-11,16400,spending,0,none,,,November,0,bank_B,bank_A,0.42,0.42,2024-02-03
1007,,524.33,Transfers,2023-11-11,19583,spending,0,none,,,November,0,bank_A,bank_B,0.67,0.29,2024-02-03
1008,,680.17,Transfers,2023-11-11,19583,spending,0,none,,,November,0,bank_E,bank_B,0.77,0.29,2024-02-03
1009,,54.05,Transfers,2023-11-11,19746,spending,0,none,,,November,0,bank_A,bank_B,0.42,0.68,2024-02-03
1010,,117.45,Transfers,2023-11-11,16400,spending,0,none,,,November,0,bank_C,bank_A,0.45,0.42,2024-02-03
1011,,193.55,Transfers,2023-11-11,16898,spending,0,none,,,November,0,bank_D,bank_E,0.48,0.4,2024-02-03
1012,,90.75,Cash Withdrawal,2023-11-12,16898,spending,0,none,,,November,0,,bank_E,0.18,0.4,2024-02-03
1013,,33.33,Personal care,2023-11-12,16400,spending,0,none,,,November,0,bank_A,bank_A,0.54,0.42,2024-02-03
1014,,902.7,Shopping,2023-11-12,16898,spending,0,none,,,November,0,bank_D,bank_E,0.72,0.4,2024-02-03
1015,,6.13,Cash Withdrawal,2023-11-12,17357,spending,0,none,,,November,0,,bank_D,0.27,0.38,2024-02-03
1016,,174.36,Online Shopping,2023-11-12,16898,spending,0,none,,,November,0,bank_A,bank_E,0.64,0.4,2024-02-03
1017,,36.41,Cash Withdrawal,2023-11-12,16400,spending,0,none,,,November,0,,bank_A,0.22,0.42,2024-02-03
1018,,75.94,Credit Card Payment,2023-11-12,16400,spending,0,none,,,November,0,bank_D,bank_A,0.65,0.42,2024-02-03
1019,,7.44,Cash Withdrawal,2023-11-12,16898,spending,0,none,,,November,0,,bank_E,0.22,0.4,2024-02-03
1020,,72.92,Online Shopping,2023-11-12,17747,spending,0,none,,,November,0,bank_B,bank_C,0.48,0.32,2024-02-03
1021,,31.73,Transportation,2023-11-12,13021,spending,0,none,,,November,0,bank_E,bank_B,0.22,0.39,2024-02-03
1022,,32.41,Entertainment,2023-11-12,19746,spending,0,none,,,November,0,bank_E,bank_B,0.34,0.68,2024-02-03
1023,,22.88,Healthcare,2023-11-12,17747,spending,0,none,,,November,0,bank_E,bank_C,0.14,0.32,2024-02-03
1024,,304.45,Credit Card Payment,2023-11-12,19746,spending,0,none,,,November,0,bank_E,bank_B,0.55,0.68,2024-02-03
1025,,8.97,Interest,2023-11-12,12782,spending,0,none,,,November,1,bank_A,bank_D,0.32,0.6,2024-02-03
1026,,129.01,Online Shopping,2023-11-12,12782,spending,0,none,,,November,1,bank_A,bank_D,0.63,0.6,2024-02-03
1027,,107.42,Shopping,2023-11-12,16239,spending,0,none,,,November,0,bank_A,bank_A,0.56,0.65,2024-02-03
1028,,104.67,Cash Withdrawal,2023-11-12,17216,spending,0,none,,,November,0,,bank_B,0.21,0.55,2024-02-03
1029,,30.22,Personal care,2023-11-12,16239,spending,0,none,,,November,0,bank_D,bank_A,0.32,0.65,2024-02-03
1030,,9.89,Dining Out,2023-11-12,16239,spending,0,none,,,November,0,bank_D,bank_A,0.33,0.65,2024-02-03
1031,,54.16,Cash Withdrawal,2023-11-13,19583,spending,0,none,,,November,0,,bank_B,0.11,0.29,2024-02-03
1032,,109.08,Cash Withdrawal,2023-11-13,19583,spending,0,none,,,November,0,,bank_B,0.27,0.29,2024-02-03
1033,,91.07,Healthcare,2023-11-13,17747,spending,0,none,,,November,0,bank_B,bank_C,0.64,0.32,2024-02-03
1034,,69.42,Entertainment,2023-11-13,13021,spending,0,none,,,November,0,bank_E,bank_B,0.44,0.39,2024-02-03
1035,,641.33,Transfers,2023-11-13,17747,spending,0,none,,,November,0,bank_A,bank_C,0.71,0.32,2024-02-03
1036,,101.28,Cash Withdrawal,2023-11-13,17747,spending,0,none,,,November,0,,bank_C,0.14,0.32,2024-02-03
1037,,67.19,Cash Withdrawal,2023-11-13,17747,spending,0,none,,,November,0,,bank_C,0.15,0.32,2024-02-03
1038,,67.46,Groceries,2023-11-13,16898,spending,0,none,,,November,0,bank_C,bank_E,0.32,0.4,2024-02-03
1039,,321.24,Transfers,2023-11-13,17747,spending,0,none,,,November,0,bank_A,bank_C,0.52,0.32,2024-02-03
1040,,59.79,Groceries,2023-11-13,17747,spending,0,none,,,November,0,bank_C,bank_C,0.59,0.32,2024-02-03
1041,,2.9,Bank Fees,2023-11-13,17747,spending,0,none,,,November,0,bank_D,bank_C,0.2,0.32,2024-02-03
1042,,34.63,Personal care,2023-11-13,16239,spending,0,none,,,November,0,bank_C,bank_A,0.31,0.65,2024-02-03
1043,,33.17,Dining Out,2023-11-13,16239,spending,0,none,,,November,0,bank_E,bank_A,0.44,0.65,2024-02-03
1044,,12.42,Dining Out,2023-11-13,17357,spending,0,none,,,November,0,bank_E,bank_D,0.11,0.38,2024-02-03
1045,,77.79,Transfers,2023-11-13,16400,spending,0,none,,,November,0,bank_D,bank_A,0.62,0.42,2024-02-03
1046,,14.29,Dining Out,2023-11-13,16400,spending,0,none,,,November,0,bank_D,bank_A,0.27,0.42,2024-02-03
1047,,26.0,Personal care,2023-11-14,16400,spending,0,none,,,November,0,bank_A,bank_A,0.15,0.42,2024-02-03
1048,,107.95,Groceries,2023-11-14,16239,spending,0,none,,,November,0,bank_C,bank_A,0.44,0.65,2024-02-03
1049,,63.47,Cash Withdrawal,2023-11-14,13021,spending,0,none,,,November,0,,bank_B,0.2,0.39,2024-02-03
1050,,65.7,Entertainment,2023-11-14,13021,spending,0,none,,,November,0,bank_B,bank_B,0.35,0.39,2024-02-03
1051,,43.29,Online Shopping,2023-11-14,19746,spending,0,none,,,November,0,Intrnl,bank_B,0.35,0.68,2024-02-03
1052,,300.34,Transfers,2023-11-14,16400,spending,0,none,,,November,0,bank_C,bank_A,0.69,0.42,2024-02-03
1053,,50.18,Dining Out,2023-11-14,17747,spending,0,none,,,November,0,bank_C,bank_C,0.47,0.32,2024-02-03
1054,,44.56,Transfers,2023-11-14,13021,spending,0,none,,,November,0,bank_B,bank_B,0.31,0.39,2024-02-03
1055,,88.75,Groceries,2023-11-14,17216,spending,0,none,,,November,0,bank_C,bank_B,0.62,0.55,2024-02-03
1056,,195.15,Transfers,2023-11-14,17216,spending,0,none,,,November,0,bank_B,bank_B,0.75,0.55,2024-02-03
1057,,390.01,Transfers,2023-11-14,17216,spending,0,none,,,November,0,bank_A,bank_B,0.7,0.55,2024-02-03
1058,,71.62,Cash Withdrawal,2023-11-14,17216,spending,0,none,,,November,0,,bank_B,0.16,0.55,2024-02-03
1059,,69.93,Cash Withdrawal,2023-11-14,17357,spending,0,none,,,November,0,,bank_D,0.15,0.38,2024-02-03
1060,,84.53,Cash Withdrawal,2023-11-14,17357,spending,0,none,,,November,0,,bank_D,0.27,0.38,2024-02-03
1061,,28.73,Personal care,2023-11-14,16898,spending,0,none,,,November,0,bank_D,bank_E,0.19,0.4,2024-02-03
1062,,168.08,Transfers,2023-11-14,17357,spending,0,none,,,November,0,bank_A,bank_D,0.55,0.38,2024-02-03
1063,,21.93,Personal care,2023-11-14,17357,spending,0,none,,,November,0,bank_E,bank_D,0.34,0.38,2024-02-03
1064,,41.34,Entertainment,2023-11-14,16400,spending,0,none,,,November,0,bank_A,bank_A,0.35,0.42,2024-02-03
1065,,2.67,Bank Fees,2023-11-14,13021,spending,0,none,,,November,0,bank_D,bank_B,0.29,0.39,2024-02-03
1066,,25.09,Groceries,2023-11-15,19746,spending,0,none,,,November,0,bank_E,bank_B,0.43,0.68,2024-02-03
1067,,17.2,Dining Out,2023-11-15,16400,spending,0,none,,,November,0,bank_D,bank_A,0.3,0.42,2024-02-03
1068,,61.93,Online Shopping,2023-11-15,17357,spending,0,none,,,November,0,bank_D,bank_D,0.45,0.38,2024-02-03
1069,,7.73,Interest,2023-11-15,17747,spending,0,none,,,November,0,bank_A,bank_C,0.33,0.32,2024-02-03
1070,,392.43,Transfers,2023-11-15,16239,spending,0,none,,,November,0,bank_E,bank_A,0.51,0.65,2024-02-03
1071,,164.88,Online Shopping,2023-11-15,17747,spending,0,none,,,November,0,bank_D,bank_C,0.52,0.32,2024-02-03
1072,,25.28,Online Shopping,2023-11-15,17747,spending,0,none,,,November,0,bank_C,bank_C,0.37,0.32,2024-02-03
1073,,25.75,Personal care,2023-11-15,17747,spending,0,none,,,November,0,bank_A,bank_C,0.59,0.32,2024-02-03
1074,,27.87,Personal care,2023-11-15,17747,spending,0,none,,,November,0,bank_D,bank_C,0.32,0.32,2024-02-03
1075,,683.24,Credit Card Payment,2023-11-15,16239,spending,0,none,,,November,0,bank_B,bank_A,0.62,0.65,2024-02-03
1076,,127.78,Loan Payment,2023-11-15,16239,spending,0,none,,,November,0,bank_C,bank_A,0.61,0.65,2024-02-03
1077,,74.49,Transportation,2023-11-15,16239,spending,0,none,,,November,0,bank_C,bank_A,0.6,0.65,2024-02-03
1078,,111.14,Healthcare,2023-11-15,12782,spending,0,none,,,November,1,bank_D,bank_D,0.42,0.6,2024-02-03
1079,,1295.8,Transfers,2023-11-15,16400,spending,0,none,,,November,0,bank_B,bank_A,0.77,0.42,2024-02-03
1080,,14.11,Cash Withdrawal,2023-11-15,19583,spending,0,none,,,November,0,,bank_B,0.1,0.29,2024-02-03
1081,,85.1,Online Shopping,2023-11-15,19583,spending,0,none,,,November,0,bank_B,bank_B,0.59,0.29,2024-02-03
1082,,4.66,Dining Out,2023-11-15,17357,spending,0,none,,,November,0,bank_D,bank_D,0.3,0.38,2024-02-03
1083,,7.3,Transportation,2023-11-15,17357,spending,0,none,,,November,0,bank_D,bank_D,0.17,0.38,2024-02-03
1084,,226.01,Transfers,2023-11-15,17357,spending,0,none,,,November,0,bank_C,bank_D,0.63,0.38,2024-02-03
1085,,98.31,Transfers,2023-11-15,17216,spending,0,none,,,November,0,bank_D,bank_B,0.5,0.55,2024-02-03
1086,,3.7,Interest,2023-11-15,17216,spending,0,none,,,November,0,bank_D,bank_B,0.19,0.55,2024-02-03
1087,,66.07,Healthcare,2023-11-15,17357,spending,0,none,,,November,0,bank_D,bank_D,0.43,0.38,2024-02-03
1088,,1947.15,Shopping,2023-11-15,17216,spending,0,none,,,November,0,bank_A,bank_B,0.78,0.55,2024-02-03
1089,,21.42,Cash Withdrawal,2023-11-15,17216,spending,0,none,,,November,0,,bank_B,0.12,0.55,2024-02-03
1090,,3.26,Dining Out,2023-11-15,17216,spending,0,none,,,November,0,bank_E,bank_B,0.19,0.55,2024-02-03
1091,,282.93,Online Shopping,2023-11-15,12782,spending,0,none,,,November,1,bank_A,bank_D,0.77,0.6,2024-02-03
1092,,1419.69,Shopping,2023-11-15,12782,spending,0,none,,,November,1,bank_C,bank_D,0.53,0.6,2024-02-03
1093,,73.46,Online Shopping,2023-11-15,17357,spending,0,none,,,November,0,bank_D,bank_D,0.62,0.38,2024-02-03
1094,,95.91,Home Improvement,2023-11-15,13021,spending,0,none,,,November,0,bank_A,bank_B,0.41,0.39,2024-02-03
1095,,42.66,Cash Withdrawal,2023-11-15,13021,spending,0,none,,,November,0,,bank_B,0.29,0.39,2024-02-03
1096,,16.53,Cash Withdrawal,2023-11-15,13021,spending,0,none,,,November,0,,bank_B,0.23,0.39,2024-02-03
1097,,78.03,Cash Withdrawal,2023-11-15,16400,spending,0,none,,,November,0,,bank_A,0.21,0.42,2024-02-03
1098,,91.39,Groceries,2023-11-15,16400,spending,0,none,,,November,0,bank_E,bank_A,0.53,0.42,2024-02-03
1099,,378.62,Transfers,2023-11-15,17357,spending,0,none,,,November,0,bank_C,bank_D,0.55,0.38,2024-02-03
1100,,380.18,Transfers,2023-11-15,19583,spending,0,none,,,November,0,bank_B,bank_B,0.68,0.29,2024-02-03
1101,,88.34,Cash Withdrawal,2023-11-15,19583,spending,0,none,,,November,0,,bank_B,0.21,0.29,2024-02-03
1102,,329.46,Transfers,2023-11-15,19583,spending,0,none,,,November,0,bank_E,bank_B,0.51,0.29,2024-02-03
1103,,299.79,Transfers,2023-11-16,13021,spending,0,none,,,November,0,bank_C,bank_B,0.8,0.39,2024-02-03
1104,,370.82,Transfers,2023-11-16,13021,spending,0,none,,,November,0,bank_D,bank_B,0.61,0.39,2024-02-03
1105,,57.2,Cash Withdrawal,2023-11-16,16239,spending,0,none,,,November,0,,bank_A,0.25,0.65,2024-02-03
1106,,17.31,Groceries,2023-11-16,12782,spending,0,none,,,November,1,bank_E,bank_D,0.1,0.6,2024-02-03
1107,,6.44,Cash Withdrawal,2023-11-16,16898,spending,0,none,,,November,0,,bank_E,0.19,0.4,2024-02-03
1108,,7.98,Cash Withdrawal,2023-11-16,17747,spending,0,none,,,November,0,,bank_C,0.3,0.32,2024-02-03
1109,,49.59,Cash Withdrawal,2023-11-16,16400,spending,0,none,,,November,0,,bank_A,0.29,0.42,2024-02-03
1110,,75.23,Transfers,2023-11-16,16400,spending,0,none,,,November,0,bank_D,bank_A,0.58,0.42,2024-02-03
1111,,63.01,Groceries,2023-11-16,16400,spending,0,none,,,November,0,bank_E,bank_A,0.44,0.42,2024-02-03
1112,,27.65,Cash Withdrawal,2023-11-16,17216,spending,0,none,,,November,0,,bank_B,0.16,0.55,2024-02-03
1113,,808.78,Transfers,2023-11-16,17216,spending,0,none,,,November,0,bank_A,bank_B,0.77,0.55,2024-02-03
1114,,65.58,Groceries,2023-11-16,16239,spending,0,none,,,November,0,bank_A,bank_A,0.32,0.65,2024-02-03
1115,,48.19,Cash Withdrawal,2023-11-16,13021,spending,0,none,,,November,0,,bank_B,0.18,0.39,2024-02-03
1116,,407.13,Credit Card Payment,2023-11-16,16239,spending,0,none,,,November,0,bank_C,bank_A,0.56,0.65,2024-02-03
1117,,484.79,Transfers,2023-11-16,17747,spending,0,none,,,November,0,bank_B,bank_C,0.67,0.32,2024-02-03
1118,,44.85,Groceries,2023-11-16,16898,spending,0,none,,,November,0,bank_E,bank_E,0.33,0.4,2024-02-03
1119,,212.86,Online Shopping,2023-11-16,16898,spending,0,none,,,November,0,bank_D,bank_E,0.41,0.4,2024-02-03
1120,,242.63,Credit Card Payment,2023-11-16,17216,spending,0,none,,,November,0,Intrnl,bank_B,0.55,0.55,2024-02-03
1121,,1311.17,Home Improvement,2023-11-16,19746,spending,0,none,,,November,0,bank_C,bank_B,0.77,0.68,2024-02-03
1122,,46.02,Cash Withdrawal,2023-11-16,19583,spending,0,none,,,November,0,,bank_B,0.21,0.29,2024-02-03
1123,,163.01,Transfers,2023-11-16,19583,spending,0,none,,,November,0,bank_E,bank_B,0.64,0.29,2024-02-03
1124,,38.44,Cash Withdrawal,2023-11-16,19583,spending,0,none,,,November,0,,bank_B,0.19,0.29,2024-02-03
1125,,56.24,Cash Withdrawal,2023-11-16,19583,spending,0,none,,,November,0,,bank_B,0.19,0.29,2024-02-03
1126,,93.85,Online Shopping,2023-11-16,19583,spending,0,none,,,November,0,bank_E,bank_B,0.56,0.29,2024-02-03
1127,,46.67,Groceries,2023-11-16,17747,spending,0,none,,,November,0,bank_B,bank_C,0.39,0.32,2024-02-03
1128,,495.02,Transfers,2023-11-16,17747,spending,0,none,,,November,0,bank_D,bank_C,0.69,0.32,2024-02-03
1129,,17.45,Dining Out,2023-11-16,17357,spending,0,none,,,November,0,bank_E,bank_D,0.34,0.38,2024-02-03
1130,,35.32,Transfers,2023-11-16,13021,spending,0,none,,,November,0,bank_A,bank_B,0.35,0.39,2024-02-03
1131,,124.42,Online Shopping,2023-11-17,17357,spending,0,none,,,November,0,Intrnl,bank_D,0.53,0.38,2024-02-03
1132,,18.62,Charity,2023-11-17,16400,spending,0,none,,,November,0,bank_D,bank_A,0.22,0.42,2024-02-03
1133,,34.25,Dining Out,2023-11-17,16400,spending,0,none,,,November,0,bank_C,bank_A,0.38,0.42,2024-02-03
1134,,9.11,Interest,2023-11-17,16400,spending,0,none,,,November,0,bank_C,bank_A,0.25,0.42,2024-02-03
1135,,48.88,Cash Withdrawal,2023-11-17,16239,spending,0,none,,,November,0,,bank_A,0.24,0.65,2024-02-03
1136,,112.17,Transfers,2023-11-17,13021,spending,0,none,,,November,0,bank_B,bank_B,0.47,0.39,2024-02-03
1137,,109.59,Healthcare,2023-11-17,16400,spending,0,none,,,November,0,bank_D,bank_A,0.46,0.42,2024-02-03
1138,,111.05,Transfers,2023-11-17,16400,spending,0,none,,,November,0,bank_B,bank_A,0.63,0.42,2024-02-03
