"",transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,fraud_type,customer_scammed,bank_to,bank_from,factor_increase,newAmount
955,Waterstones ,Personal care,Personal care,7.563813072068589,non-fraud,2024-04-30T00:00:00.000000000,1,spending,none,0,bank_E,bank_C,1.9669033267834224,14.877289094619647
3174,Superdrug ,Personal care,Personal care,10.998626859702918,non-fraud,2024-04-19T00:00:00.000000000,1,spending,none,0,bank_C,bank_C,1.9669033267834224,21.633235760399177
1763,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,7.812596313696308,non-fraud,2024-04-17T00:00:00.000000000,1,spending,none,0,bank_D,bank_C,1.9669033267834224,15.36662168022517
9253,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,65.7429779165898,non-fraud,2024-04-28T00:00:00.000000000,1,spending,none,0,bank_B,bank_C,1.9669033267834224,129.31008197678955
10335,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,197.99133400637047,non-fraud,2024-04-02T00:00:00.000000000,1,spending,none,0,bank_B,bank_C,1.9669033267834224,389.42981353141784
1875,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,105.53224604530709,non-fraud,2024-04-19T00:00:00.000000000,1,spending,none,0,bank_B,bank_C,1.9669033267834224,207.5717258294412
2246,Paycheck Deposit - Company Name,Income,Income,2015.8143668837563,non-fraud,2024-04-26T00:00:00.000000000,1,income,none,0,bank_C,bank_C,1.9669033267834224,3964.9119844014785
5147,Rent,Housing,Housing,606.6980610384904,non-fraud,2024-04-01T00:00:00.000000000,1,spending,none,0,bank_C,bank_C,1.9669033267834224,1193.3164346096587
312,Bulb,Utilities,Bills,29.89812795755069,non-fraud,2024-02-02T00:00:00.000000000,1,spending,none,0,bank_A,bank_C,1.9669033267834224,58.80672734430291
312,Bulb,Utilities,Bills,29.89812795755069,non-fraud,2024-03-01T00:00:00.000000000,1,spending,none,0,bank_A,bank_C,1.9669033267834224,58.80672734430291
312,Bulb,Utilities,Bills,29.89812795755069,non-fraud,2024-04-01T00:00:00.000000000,1,spending,none,0,bank_A,bank_C,1.9669033267834224,58.80672734430291
25036,Grocery Shopping - Super Value Mart,Groceries,Groceries,12.879910776111732,non-fraud,2024-02-04T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,21.815498061570516
35604,Grocery Store - Household Supplies,Groceries,Groceries,25.50672286885009,non-fraud,2024-02-26T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,43.20230729660362
3036,Morrisons,Groceries,Groceries,7.175816374900678,non-fraud,2024-02-24T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,12.15412210053292
25610,Food Basics,Groceries,Groceries,12.879910776111732,non-fraud,2024-02-13T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,21.815498061570516
10085,Harris Teeter,Groceries,Groceries,39.614630960588194,non-fraud,2024-02-24T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,67.09774003507788
450,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,20.29945180907566,non-fraud,2024-02-29T00:00:00.000000000,2,spending,none,1,nan,bank_B,1.6937615827301806,34.382431624695016
2306,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,21.021251757955284,non-fraud,2024-02-03T00:00:00.000000000,2,spending,none,1,nan,bank_B,1.6937615827301806,35.604988648523936
3014,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,30.001568005055024,non-fraud,2024-02-04T00:00:00.000000000,2,spending,none,1,nan,bank_B,1.6937615827301806,50.81550330862915
1088,Paintball ,Entertainment,Entertainment,8.811583791517489,non-fraud,2024-02-06T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,14.924722109080268
1019,Paintball ,Entertainment,Entertainment,35.98219615291476,non-fraud,2024-02-06T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,60.94526150606872
5865,Airbnb,Holiday,Holiday,200.08857024461784,non-fraud,2024-02-11T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,338.90233342374285
4921,LNER,Transportation,Transportation,41.21290227596451,non-fraud,2024-02-15T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,69.8048305878419
4254,Trainline ,Transportation,Transportation,5.2213320977396185,non-fraud,2024-02-19T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,8.843691717827351
6267,Fuel Purchase - Gas Station,Transportation,Fuel,20.02291806242697,non-fraud,2024-02-10T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,33.91404938829303
2732,Scotrail ,Transportation,Transportation,2.0810336188477474,non-fraud,2024-02-16T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,3.524774795974276
17128,The Lucky Leprechaun,Dining Out,bars,3.2996569091639953,non-fraud,2024-02-08T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,5.588832108932184
5508,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,3.0606192637558083,non-fraud,2024-02-29T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,5.183959328313518
15320,John Lewis & Partners,Home Improvement,Home Improvement,45.004695513910065,non-fraud,2024-02-26T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,76.22722430393017
691,Transfer to Vacation Fund,Transfers,Transfers,76.36081017627814,non-fraud,2024-02-26T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,129.33700670273174
16053,Transfer from Savings to Current,Transfers,Transfers,393.6715669240089,non-fraud,2024-02-14T00:00:00.000000000,2,income,none,1,bank_B,bank_B,1.6937615827301806,666.7857762690795
1296,Transfer to Vacation Fund,Transfers,Transfers,680.6057946542797,non-fraud,2024-02-13T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,1152.783947968965
102,Transfer to Investment Account,Transfers,Transfers,68.09760686540297,non-fraud,2024-02-17T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,115.34111038448255
15710,Transfer to Investment Account,Transfers,Transfers,371.5066840782184,non-fraud,2024-02-14T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,629.2437492191644
1923,Transfer to Vacation Fund,Transfers,Transfers,283.21742669480625,non-fraud,2024-02-06T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,479.7027968953639
251,Medacs Global Group,Healthcare,Healthcare,21.719616643559597,non-fraud,2024-02-14T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,36.78785226248828
14612,HCRG Care (Virgin Care),Healthcare,Healthcare,9.1349876647168,non-fraud,2024-02-23T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,15.472491165211403
6127,Medacs Global Group,Healthcare,Healthcare,3.6699309089139325,non-fraud,2024-02-20T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,6.215987984792473
16663,Crisis,Charity,Charity,2.8731387575533085,non-fraud,2024-02-15T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,4.866412049396916
450,Savings Account Interest - October,Interest,Interest,3.412145212885495,non-fraud,2024-02-25T00:00:00.000000000,2,income,none,1,bank_B,bank_A,1.6937615827301806,5.779360476282146
967,Interest Earned - Savings Account,Interest,Interest,1.5373401508604978,non-fraud,2024-02-26T00:00:00.000000000,2,income,none,1,bank_B,bank_E,1.6937615827301806,5.537340150860498
1083,Paycheck Deposit - X Employer,Income,Income,1484.540953301219,non-fraud,2024-02-23T00:00:00.000000000,2,income,none,1,bank_B,bank_E,1.6937615827301806,2514.458434691244
2666,Revolut stocks,Investment,Investment,86.72379515662132,non-fraud,2024-02-02T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,146.8894325448469
24497,Walmart - Household Essentials,Shopping,Shopping,53.05698325530743,non-fraud,2024-02-06T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,89.8658799333982
22541,PacSun - Teen Fashion,Shopping,Shopping,193.9345226285208,non-fraud,2024-02-13T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,328.4788439933054
36014,Puma - Budget Sportswear,Shopping,Shopping,37.38829994943351,non-fraud,2024-02-08T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,63.32686609794323
24268,Puma - Budget Sportswear,Shopping,Shopping,40.92699450400569,non-fraud,2024-02-21T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,69.32057098749408
7017,Primark - Budget Fashion,Shopping,Shopping,34.70264169808271,non-fraud,2024-02-23T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,58.77800132746293
4053,Gadget Purchase - Tech Paradise,Electronics,Electronics,106.7326521810831,non-fraud,2024-02-12T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,180.77966588722117
715,RS Components,Electronics,Electronics,60.87960737660672,non-fraud,2024-02-21T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,103.11554014619338
1396,Car Loan,Loan Payment,Loan Payment,84.09906806978633,non-fraud,2024-02-02T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,142.4437706400145
390,Car Loan,Loan Payment,Loan Payment,77.53256334004377,non-fraud,2024-02-07T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,131.32167719596052
942,NatWest MRTG,Housing,Housing,575.9119929781489,non-fraud,2024-02-02T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,975.4576087399621
4409,Zara - Affordable Fashion,Online Shopping,Online Shopping,49.24175495408656,non-fraud,2024-02-29T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,83.40379280744537
3516,Waterstones ,Personal care,Personal care,5.7743995910369925,non-fraud,2024-02-04T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,9.780456190631325
1870,Superdrug ,Personal care,Personal care,11.37069270118161,non-fraud,2024-02-10T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,19.259242466291877
5178,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,44.19384232458425,non-fraud,2024-02-06T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,74.85383232261587
17575,WinCo Foods,Groceries,Groceries,36.057188355395766,non-fraud,2024-03-20T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,61.07228041763537
39190,Woolworths,Groceries,Groceries,28.70326549960271,non-fraud,2024-03-25T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,48.61648840213168
6448,Target Grocery,Groceries,Groceries,18.091868848541225,non-fraud,2024-03-11T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,30.643312415452034
4641,Grocery Shopping - Neighborhood Store,Groceries,Groceries,72.69087926736421,non-fraud,2024-03-21T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,123.12101871793928
6003,Kroger,Groceries,Groceries,13.348612041617981,non-fraud,2024-03-17T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,22.60936625886202
2966,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,11.544112169418922,non-fraud,2024-03-31T00:00:00.000000000,2,spending,none,1,nan,bank_B,1.6937615827301806,19.552973699289733
6299,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,10.063016170419173,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,nan,bank_B,1.6937615827301806,17.04435019584858
761,Art Gallery and Museum ,Entertainment,Entertainment,14.506304167418417,non-fraud,2024-03-18T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,24.570220706172034
252,Everyman cinema ,Entertainment,Entertainment,8.2350812349448,non-fraud,2024-03-03T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,13.948264226411716
4717,Love Holidays,Holiday,Holiday,119.68755515967584,non-fraud,2024-03-15T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,202.72218286035834
128,Abellio Scotrail,Transportation,Transportation,12.401835485295358,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,21.005752500333184
5868,Gas Station - Fuel Purchase,Transportation,Fuel,35.79471564671226,non-fraud,2024-03-03T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,60.627714227152126
662,Scotrail ,Transportation,Transportation,22.802316566879032,non-fraud,2024-03-26T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,38.62168779823165
742,Citylink,Transportation,Transportation,10.02083305652361,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,16.972902058092345
621,Fuel Purchase - Gas Station,Transportation,Fuel,12.936154927972483,non-fraud,2024-03-01T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,21.910762245245497
12562,Brewed Awakening,Dining Out,cafes,3.121550428271621,non-fraud,2024-03-17T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,5.2871621939614135
4344,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.5982713153763104,non-fraud,2024-03-16T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,5.59827131537631
7358,Screwfix,Home Improvement,Home Improvement,252.81277560141584,non-fraud,2024-03-30T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,428.2045669370641
4231,Transfer to Investment Account,Transfers,Transfers,263.400737189202,non-fraud,2024-03-12T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,446.13804951387914
10203,Transfer from Current to Savings,Transfers,Transfers,131.03949981023717,non-fraud,2024-03-26T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,221.94967059875853
10341,Vita Health Group,Healthcare,Healthcare,17.041978013807228,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,28.86504765351907
3078,Medacs Global Group,Healthcare,Healthcare,38.63504531568014,non-fraud,2024-03-25T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,65.43855550273864
260,RSPCA (Royal Society for the Prevention of Cruelty to Animals),Charity,Charity,4.672951617097306,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,7.91486592699629
4116,WaterAid,Charity,Charity,13.79856525650398,non-fraud,2024-03-14T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,23.371479728261864
932,Cancer Research UK,Charity,Charity,8.21633318432455,non-fraud,2024-03-12T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,13.916509498520057
944,Savings Account Interest - October,Interest,Interest,5.4603697431478055,non-fraud,2024-03-24T00:00:00.000000000,2,income,none,1,bank_B,bank_C,1.6937615827301806,9.248564498446017
4365,Trading 212,Investment,Investment,88.49548594023494,non-fraud,2024-03-13T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,149.89025433060877
23895,H&M - Accessories,Shopping,Shopping,114.91148926416714,non-fraud,2024-03-24T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,194.6326659299579
14312,Boohoo - Cheap Fashion Finds,Shopping,Shopping,70.2442586614216,non-fraud,2024-03-21T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,118.97702672807765
8775,RS Components,Electronics,Electronics,498.4731698912063,non-fraud,2024-03-17T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,844.2947051834598
6414,Scan,Electronics,Electronics,171.3384346184645,non-fraud,2024-03-24T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,290.206458201882
1047,SLC,Loan Payment,Loan Payment,85.41611862585889,non-fraud,2024-03-22T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,144.6745402744036
6382,H&M - Accessories,Online Shopping,Online Shopping,150.1437633922719,non-fraud,2024-03-06T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,254.3077383203602
9617,Aliexpress,Online Shopping,Online Shopping,136.64516694569195,non-fraud,2024-03-31T00:00:00.000000000,2,spending,none,1,bank_B,bank_B,1.6937615827301806,231.44433423836497
5363,Superdrug ,Personal care,Personal care,10.105199284314736,non-fraud,2024-03-03T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,17.115798333604815
2075,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,58.9204360867906,non-fraud,2024-03-08T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,99.7971710815149
5057,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,126.20718976286776,non-fraud,2024-03-01T00:00:00.000000000,2,spending,none,1,bank_A,bank_B,1.6937615827301806,213.76488948468315
589,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,12.429957561225732,non-fraud,2024-03-19T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,21.053384592170673
9148,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,60.70150089571435,non-fraud,2024-03-03T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,102.81387023122261
1083,Paycheck Deposit - X Employer,Income,Income,1484.540953301219,non-fraud,2024-03-29T00:00:00.000000000,2,income,none,1,bank_B,bank_E,1.6937615827301806,2514.458434691244
942,NatWest MRTG,Housing,Housing,575.9119929781489,non-fraud,2024-03-01T00:00:00.000000000,2,spending,none,1,bank_C,bank_B,1.6937615827301806,975.4576087399621
27168,Lidl,Groceries,Groceries,35.51349488740851,non-fraud,2024-04-20T00:00:00.000000000,2,spending,none,1,bank_D,bank_B,1.6937615827301806,60.15139330877722
14014,Acme Markets,Groceries,Groceries,16.18425469793079,non-fraud,2024-04-21T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,27.412268852475616
21445,Gelson's Markets,Groceries,Groceries,42.201861946182696,non-fraud,2024-04-30T00:00:00.000000000,2,spending,none,1,bank_E,bank_B,1.6937615827301806,71.47989248412698
