"",transaction_description,category,Subcategory,Amount,origin,date,customer_id,type
2416,DesignMyNight ,Entertainment,Entertainment,5.220220296594408,non-fraud,2024-02-29T00:00:00.000000000,5,spending
3192,Cinemacity,Entertainment,Entertainment,2.7857116040228966,non-fraud,2024-02-07T00:00:00.000000000,5,spending
670,Paintball ,Entertainment,Entertainment,8.38254098013113,non-fraud,2024-02-24T00:00:00.000000000,5,spending
5151,Virgin Trains,Transportation,Transportation,9.818736715896154,non-fraud,2024-02-16T00:00:00.000000000,5,spending
900,Fuel Purchase - Gas Station,Transportation,Fuel,2.7050096584127914,non-fraud,2024-02-05T00:00:00.000000000,5,spending
2172,Gas Station - Fuel Purchase,Transportation,Fuel,17.286655645779422,non-fraud,2024-02-04T00:00:00.000000000,5,spending
3627,LNER,Transportation,Transportation,5.096178417230728,non-fraud,2024-02-20T00:00:00.000000000,5,spending
1398,TFL,Transportation,Transportation,3.0083891946878167,non-fraud,2024-02-27T00:00:00.000000000,5,spending
4300,Fuel Purchase - Gas Station,Transportation,Fuel,12.13667593147529,non-fraud,2024-02-18T00:00:00.000000000,5,spending
1781,Citylink,Transportation,Transportation,8.98631109173266,non-fraud,2024-02-03T00:00:00.000000000,5,spending
82,Fuel Purchase - Gas Station,Transportation,Fuel,10.13706105691379,non-fraud,2024-02-18T00:00:00.000000000,5,spending
2062,Salary Deposit - XYZ Corporation,Income,Income,555.0231474920769,non-fraud,2024-02-23T00:00:00.000000000,5,income
7410,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,22.450085684351905,non-fraud,2024-02-27T00:00:00.000000000,5,spending
3023,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,116.56051010952886,non-fraud,2024-02-18T00:00:00.000000000,5,spending
6277,Transfer from Savings to Current,Transfers,Transfers,204.40457790612857,non-fraud,2024-02-22T00:00:00.000000000,5,spending
3517,Transfer from Current to Savings,Transfers,Transfers,14.26033268540047,non-fraud,2024-02-21T00:00:00.000000000,5,spending
3918,Transfer to Vacation Fund,Transfers,Transfers,7.871428657933796,non-fraud,2024-02-25T00:00:00.000000000,5,spending
13015,Transfer from Savings to Current,Transfers,Transfers,28.248669924485405,non-fraud,2024-02-21T00:00:00.000000000,5,spending
11356,Transfer to Investment Account,Transfers,Transfers,79.41818688271499,non-fraud,2024-02-26T00:00:00.000000000,5,spending
12139,Center Parcs,Holiday,Holiday,130.03175710451941,non-fraud,2024-02-02T00:00:00.000000000,5,spending
278,Barclays MTGES,Housing,Housing,241.91902677103346,non-fraud,2024-02-02T00:00:00.000000000,5,spending
12128,Laura Ashley,Home Improvement,Home Improvement,44.41595969504318,non-fraud,2024-02-25T00:00:00.000000000,5,spending
1185,Laura Ashley,Home Improvement,Home Improvement,44.68944962183298,non-fraud,2024-02-03T00:00:00.000000000,5,spending
3935,Sallys,Personal care,Personal care,3.02482847990469,non-fraud,2024-02-02T00:00:00.000000000,5,spending
1867,Waterstones ,Personal care,Personal care,4.676229403963328,non-fraud,2024-02-12T00:00:00.000000000,5,spending
1918,Manning Books ,Personal care,Personal care,2.8499742644161286,non-fraud,2024-02-06T00:00:00.000000000,5,spending
4662,Manning Books ,Personal care,Personal care,1.7081911820805635,non-fraud,2024-02-27T00:00:00.000000000,5,spending
6715,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,11.637519453072047,non-fraud,2024-02-28T00:00:00.000000000,5,spending
6501,Currys PC World,Online Shopping,Online Shopping,14.127323923191224,non-fraud,2024-02-08T00:00:00.000000000,5,spending
3241,Lease purchase ,Loan Payment,Loan Payment,18.081719258086387,non-fraud,2024-02-16T00:00:00.000000000,5,spending
1234,Car Loan,Loan Payment,Loan Payment,25.468936242359547,non-fraud,2024-02-22T00:00:00.000000000,5,spending
2430,RSPCA (Royal Society for the Prevention of Cruelty to Animals),Charity,Charity,3.8393203383770502,non-fraud,2024-02-24T00:00:00.000000000,5,spending
14716,The Wildlife Trusts,Charity,Charity,6.832764728322254,non-fraud,2024-02-21T00:00:00.000000000,5,spending
8344,WaterAid,Charity,Charity,2.449453497314124,non-fraud,2024-02-19T00:00:00.000000000,5,spending
5812,WaterAid,Charity,Charity,0.9191054916706446,non-fraud,2024-02-19T00:00:00.000000000,5,spending
3587,CuriosityStream,Utilities,TV,5.671553399821295,non-fraud,2024-02-02T00:00:00.000000000,5,spending
513,Good Energy,Utilities,Bills,22.43065743818651,non-fraud,2024-02-02T00:00:00.000000000,5,spending
20821,Asos - Men's Clothing,Shopping,Shopping,12.362342483088733,non-fraud,2024-02-19T00:00:00.000000000,5,spending
14428,Zara - Affordable Fashion,Shopping,Shopping,3.8781768307078415,non-fraud,2024-02-12T00:00:00.000000000,5,spending
27707,H&M - Clothing Purchase,Shopping,Shopping,28.094738435636497,non-fraud,2024-02-17T00:00:00.000000000,5,spending
10263,Forever 21 - Fashion Shopping,Shopping,Shopping,34.67941940523139,non-fraud,2024-02-28T00:00:00.000000000,5,spending
29205,Walmart - Household Essentials,Shopping,Shopping,14.998606039685509,non-fraud,2024-02-25T00:00:00.000000000,5,spending
5243,John Lewis & Partners,Electronics,Electronics,52.822412362762485,non-fraud,2024-02-08T00:00:00.000000000,5,spending
6315,John Lewis & Partners,Electronics,Electronics,62.69046693430926,non-fraud,2024-02-18T00:00:00.000000000,5,spending
13802,Starbucks,Dining Out,cafes,0.7965580927812252,non-fraud,2024-02-23T00:00:00.000000000,5,spending
14509,Orthopedic,Healthcare,Healthcare,10.304129028675117,non-fraud,2024-02-03T00:00:00.000000000,6,spending
12762,Wegmans,Groceries,Groceries,2.8813883961498226,non-fraud,2024-02-07T00:00:00.000000000,6,spending
9605,Harris Teeter,Groceries,Groceries,8.847993306505082,non-fraud,2024-02-09T00:00:00.000000000,6,spending
22368,Woolworths,Groceries,Groceries,9.542861890785586,non-fraud,2024-02-26T00:00:00.000000000,6,spending
10343,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,9.890296182925837,non-fraud,2024-02-19T00:00:00.000000000,6,spending
1957,Revolut stocks,Investment,Investment,23.517441196871278,non-fraud,2024-02-26T00:00:00.000000000,6,spending
4368,Trading 212,Investment,Investment,25.55572237742742,non-fraud,2024-02-27T00:00:00.000000000,6,spending
2137,Interactive Brokers ,Investment,Investment,25.77653617198767,non-fraud,2024-02-03T00:00:00.000000000,6,spending
702,Monthly Service Fee - Current Account Maintenance,Bank Fees,Bank Fees,1.2893672619427128,non-fraud,2024-02-19T00:00:00.000000000,6,spending
1131,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.107768038984195,non-fraud,2024-02-07T00:00:00.000000000,6,spending
4578,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,0.8199449294509945,non-fraud,2024-02-22T00:00:00.000000000,6,spending
610,Interest Earned - Savings Account,Interest,Interest,1.5148135137314984,non-fraud,2024-02-21T00:00:00.000000000,6,income
2075,Cinemacity,Entertainment,Entertainment,8.16084548427214,non-fraud,2024-02-28T00:00:00.000000000,6,spending
4606,Gas Station - Fuel Purchase,Transportation,Fuel,13.301328855538356,non-fraud,2024-02-09T00:00:00.000000000,6,spending
3573,Gas Station - Fuel Purchase,Transportation,Fuel,19.178372926141908,non-fraud,2024-02-02T00:00:00.000000000,6,spending
3978,Abellio Scotrail,Transportation,Transportation,8.471220118584098,non-fraud,2024-02-09T00:00:00.000000000,6,spending
3805,Fuel Purchase - Gas Station,Transportation,Fuel,11.162677768363917,non-fraud,2024-02-20T00:00:00.000000000,6,spending
1678,Paycheck Deposit - X Employer,Income,Income,633.0870463759195,non-fraud,2024-02-23T00:00:00.000000000,6,income
7885,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,27.90283403988601,non-fraud,2024-02-12T00:00:00.000000000,6,spending
969,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,63.08325838580316,non-fraud,2024-02-27T00:00:00.000000000,6,spending
13180,Transfer from Current to Savings,Transfers,Transfers,81.27491792226677,non-fraud,2024-02-15T00:00:00.000000000,6,spending
6654,Butlins,Holiday,Holiday,127.54235656848174,non-fraud,2024-02-29T00:00:00.000000000,6,spending
4117,Direct Debit Mortg. TSB ,Housing,Housing,177.17450331502386,non-fraud,2024-02-02T00:00:00.000000000,6,spending
14153,Homebase,Home Improvement,Home Improvement,81.77522330294873,non-fraud,2024-02-20T00:00:00.000000000,6,spending
3323,Rituals ,Personal care,Personal care,5.137395066447192,non-fraud,2024-02-11T00:00:00.000000000,6,spending
2632,Sallys,Personal care,Personal care,3.5546388466971552,non-fraud,2024-02-05T00:00:00.000000000,6,spending
555,Superdrug ,Personal care,Personal care,4.487306902042542,non-fraud,2024-02-14T00:00:00.000000000,6,spending
3859,Sallys,Personal care,Personal care,3.4897844454976417,non-fraud,2024-02-14T00:00:00.000000000,6,spending
1016,Sallys,Personal care,Personal care,2.4938061413622528,non-fraud,2024-02-07T00:00:00.000000000,6,spending
808,Forever 21 - Activewear,Online Shopping,Online Shopping,14.914968123478639,non-fraud,2024-02-25T00:00:00.000000000,6,spending
1575,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,14.593784422300095,non-fraud,2024-02-25T00:00:00.000000000,6,spending
6692,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,3.3631639479176387,non-fraud,2024-02-12T00:00:00.000000000,6,spending
2158,Ebay ,Online Shopping,Online Shopping,12.430426896573458,non-fraud,2024-02-06T00:00:00.000000000,6,spending
768,SLC,Loan Payment,Loan Payment,21.45136527294391,non-fraud,2024-02-17T00:00:00.000000000,6,spending
16343,UNICEF UK,Charity,Charity,2.944698644939824,non-fraud,2024-02-18T00:00:00.000000000,6,spending
10207,Marie Curie,Charity,Charity,1.9857799986327287,non-fraud,2024-02-28T00:00:00.000000000,6,spending
8129,Green Network Energy,Utilities,Bills,12.719183397152246,non-fraud,2024-02-02T00:00:00.000000000,6,spending
16491,H&M - Clothing Purchase,Shopping,Shopping,13.162355138682255,non-fraud,2024-02-13T00:00:00.000000000,6,spending
3840,Ross Dress for Less - Bargain Shopping,Shopping,Shopping,5.606817398938911,non-fraud,2024-02-25T00:00:00.000000000,6,spending
6736,John Lewis & Partners,Electronics,Electronics,198.1363722741524,non-fraud,2024-02-04T00:00:00.000000000,6,spending
507,Argos,Electronics,Electronics,171.05348316371737,non-fraud,2024-02-22T00:00:00.000000000,6,spending
14303,Dunkin',Dining Out,cafes,0.407656236111229,non-fraud,2024-02-18T00:00:00.000000000,6,spending
15359,Caffe Nero,Dining Out,cafes,0.6068518969383068,non-fraud,2024-02-07T00:00:00.000000000,6,spending
12112,Palantir,Healthcare,Healthcare,5.025877967796756,non-fraud,2024-02-12T00:00:00.000000000,7,spending
15082,HCA / HealthTrust Europe,Healthcare,Healthcare,1.4419122784115692,non-fraud,2024-02-04T00:00:00.000000000,7,spending
16328,Grocery Shopping - Super Value Mart,Groceries,Groceries,6.238825173127223,non-fraud,2024-02-29T00:00:00.000000000,7,spending
14014,Meijer,Groceries,Groceries,9.035605156712917,non-fraud,2024-02-07T00:00:00.000000000,7,spending
33317,Fry's Food Stores,Groceries,Groceries,19.600167165074847,non-fraud,2024-02-29T00:00:00.000000000,7,spending
22254,Lidl,Groceries,Groceries,9.024251516725425,non-fraud,2024-02-20T00:00:00.000000000,7,spending
402,Walmart - Household Supplies,Groceries,Groceries,10.971400774580417,non-fraud,2024-02-08T00:00:00.000000000,7,spending
27039,Marks & Spencer,Groceries,Groceries,5.3759485340777795,non-fraud,2024-02-24T00:00:00.000000000,7,spending
4282,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,7.101701812176666,non-fraud,2024-02-20T00:00:00.000000000,7,spending
1120,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,9.151033829919093,non-fraud,2024-02-13T00:00:00.000000000,7,spending
3350,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,2.599983557135822,non-fraud,2024-02-07T00:00:00.000000000,7,spending
2007,Invest Engine,Investment,Investment,25.473783585271057,non-fraud,2024-02-03T00:00:00.000000000,7,spending
5546,Revolut stocks,Investment,Investment,72.69546456658433,non-fraud,2024-02-25T00:00:00.000000000,7,spending
669,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.3443937462872777,non-fraud,2024-02-26T00:00:00.000000000,7,spending
4208,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,1.623570518211452,non-fraud,2024-02-08T00:00:00.000000000,7,spending
2720,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.9953357722368574,non-fraud,2024-02-11T00:00:00.000000000,7,spending
671,Interest Earned - Savings Account,Interest,Interest,1.5251723049865156,non-fraud,2024-02-11T00:00:00.000000000,7,income
829,Paintball ,Entertainment,Entertainment,6.16691878653977,non-fraud,2024-02-08T00:00:00.000000000,7,spending
60,DesignMyNight ,Entertainment,Entertainment,3.9453898956537037,non-fraud,2024-02-08T00:00:00.000000000,7,spending
2388,Everyman cinema ,Entertainment,Entertainment,15.683161369389875,non-fraud,2024-02-04T00:00:00.000000000,7,spending
1035,Everyman cinema ,Entertainment,Entertainment,5.111030267702951,non-fraud,2024-02-21T00:00:00.000000000,7,spending
2997,DesignMyNight ,Entertainment,Entertainment,3.093866896591753,non-fraud,2024-02-17T00:00:00.000000000,7,spending
2164,Art Gallery and Museum ,Entertainment,Entertainment,7.864287964669924,non-fraud,2024-02-07T00:00:00.000000000,7,spending
4967,Fuel Purchase - Gas Station,Transportation,Fuel,4.600116468265781,non-fraud,2024-02-20T00:00:00.000000000,7,spending
1887,Fuel Purchase - Gas Station,Transportation,Fuel,18.152578066669534,non-fraud,2024-02-10T00:00:00.000000000,7,spending
609,Gas Station - Fuel Purchase,Transportation,Fuel,5.029662514459253,non-fraud,2024-02-08T00:00:00.000000000,7,spending
6106,Fuel Purchase - Gas Station,Transportation,Fuel,7.949440264576118,non-fraud,2024-02-19T00:00:00.000000000,7,spending
1113,First Bus,Transportation,Transportation,5.3873021740652725,non-fraud,2024-02-13T00:00:00.000000000,7,spending
3357,Fuel Purchase - Gas Station,Transportation,Fuel,8.07054575777604,non-fraud,2024-02-06T00:00:00.000000000,7,spending
5807,Gas Station - Fuel Purchase,Transportation,Fuel,11.48042230068634,non-fraud,2024-02-24T00:00:00.000000000,7,spending
4812,Paycheck Deposit - XYZ Inc.,Income,Income,590.6977199026124,non-fraud,2024-02-23T00:00:00.000000000,7,income
9430,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,39.05841383030604,non-fraud,2024-02-13T00:00:00.000000000,7,spending
9748,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,61.035276299429356,non-fraud,2024-02-23T00:00:00.000000000,7,spending
14385,Transfer to Investment Account,Transfers,Transfers,233.08644439656203,non-fraud,2024-02-08T00:00:00.000000000,7,spending
15249,Transfer to Vacation Fund,Transfers,Transfers,90.16114741401056,non-fraud,2024-02-04T00:00:00.000000000,7,spending
1607,Hoseasons,Holiday,Holiday,92.18209533178424,non-fraud,2024-02-04T00:00:00.000000000,7,spending
1765,Mortgage payments,Housing,Housing,255.99430534465975,non-fraud,2024-02-02T00:00:00.000000000,7,spending
19408,Carpetright,Home Improvement,Home Improvement,70.58179525557944,non-fraud,2024-02-06T00:00:00.000000000,7,spending
2718,Waterstones ,Personal care,Personal care,3.7012866359226106,non-fraud,2024-02-11T00:00:00.000000000,7,spending
395,Rituals ,Personal care,Personal care,4.303029555259722,non-fraud,2024-02-14T00:00:00.000000000,7,spending
3613,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,4.961540674534297,non-fraud,2024-02-21T00:00:00.000000000,7,spending
4122,Loans company ,Loan Payment,Loan Payment,27.87129389596326,non-fraud,2024-02-12T00:00:00.000000000,7,spending
3824,SLC,Loan Payment,Loan Payment,43.228984252378346,non-fraud,2024-02-07T00:00:00.000000000,7,spending
1177,Guide Dogs,Charity,Charity,6.072305119977331,non-fraud,2024-02-18T00:00:00.000000000,7,spending
6181,Oxfam,Charity,Charity,3.0522368833042797,non-fraud,2024-02-16T00:00:00.000000000,7,spending
8342,The Wildlife Trusts,Charity,Charity,4.897203381271838,non-fraud,2024-02-28T00:00:00.000000000,7,spending
14817,The Royal British Legion,Charity,Charity,2.792995436923197,non-fraud,2024-02-03T00:00:00.000000000,7,spending
10724,Scottish Power,Utilities,Bills,28.064305775750636,non-fraud,2024-02-02T00:00:00.000000000,7,spending
7764,OVO Energy,Utilities,Bills,22.735664074954077,non-fraud,2024-02-02T00:00:00.000000000,7,spending
13602,Decathlon - Sportswear Shopping,Shopping,Shopping,54.226876853596245,non-fraud,2024-02-29T00:00:00.000000000,7,spending
13165,PacSun - Casual Wear,Shopping,Shopping,11.794539673673636,non-fraud,2024-02-26T00:00:00.000000000,7,spending
3551,Currys PC World,Electronics,Electronics,169.1768049069658,non-fraud,2024-02-19T00:00:00.000000000,7,spending
7760,Electronics Store - Gadget Purchase,Electronics,Electronics,138.24381276104202,non-fraud,2024-02-13T00:00:00.000000000,7,spending
15116,Peet's Coffee,Dining Out,cafes,1.0445348788493256,non-fraud,2024-02-16T00:00:00.000000000,7,spending
9182,Spire Healthcare,Healthcare,Healthcare,38.213678819959995,non-fraud,2024-02-12T00:00:00.000000000,8,spending
9581,Sirona,Healthcare,Healthcare,21.257404444544896,non-fraud,2024-02-23T00:00:00.000000000,8,spending
8530,Synlab/iPP,Healthcare,Healthcare,11.316775100332736,non-fraud,2024-02-18T00:00:00.000000000,8,spending
22780,Grocery Shopping - Supermart,Groceries,Groceries,20.466795216028565,non-fraud,2024-02-19T00:00:00.000000000,8,spending
13799,Fry's Food Stores,Groceries,Groceries,21.910399097449172,non-fraud,2024-02-29T00:00:00.000000000,8,spending
4821,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,6.923901980794898,non-fraud,2024-02-17T00:00:00.000000000,8,spending
5553,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,19.25524728564006,non-fraud,2024-02-08T00:00:00.000000000,8,spending
4484,Invest Engine,Investment,Investment,68.13540487804052,non-fraud,2024-02-24T00:00:00.000000000,8,spending
