,Unnamed: 0,transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,month
1010,4329,Body Shop,Personal care,Personal care,17.02,non-fraud,2023-10-15,17747,spending,October
1011,18846,Fry's Food Stores,Groceries,Groceries,15.76,non-fraud,2023-10-15,17747,spending,October
1012,14218,Transfer to Investment Account,Transfers,Transfers,501.93,non-fraud,2023-10-15,17747,spending,October
1013,6659,Pizza Hut,Dining Out,fast_food,10.89,non-fraud,2023-10-15,17747,spending,October
1014,7564,Transfer to Savings Account - Rainy Day Fund,Transfers,Transfers,576.72,non-fraud,2023-10-16,17747,spending,October
1015,2300,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,34.26,non-fraud,2023-10-16,17747,spending,October
1016,35206,BJ's Wholesale Club,Groceries,Groceries,63.02,non-fraud,2023-10-17,17747,spending,October
1017,7410,Ramsay Healthcare,Healthcare,Healthcare,82.76,non-fraud,2023-10-17,17747,spending,October
1018,11351,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,34.37,non-fraud,2023-10-18,17747,spending,October
1019,691,Sanctuary spa,Personal care,Personal care,32.64,non-fraud,2023-10-19,17747,spending,October
1020,15975,PJ's Coffee,Dining Out,cafes,2.86,non-fraud,2023-10-19,17747,spending,October
1021,9417,Forever 21 - Activewear,Online Shopping,Online Shopping,204.6,non-fraud,2023-10-20,17747,spending,October
1022,7812,Currys PC World,Online Shopping,Online Shopping,108.83,non-fraud,2023-10-20,17747,spending,October
1023,122,Abellio Scotrail,Transportation,Transportation,39.28,non-fraud,2023-10-22,17747,spending,October
1024,2580,Practice Plus Group,Healthcare,Healthcare,23.67,non-fraud,2023-10-22,17747,spending,October
1025,5275,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,39.13,non-fraud,2023-10-22,17747,spending,October
1026,9208,Transfer to Investment Account,Transfers,Transfers,985.02,non-fraud,2023-10-22,17747,spending,October
1027,4591,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,12.32,non-fraud,2023-10-23,17747,spending,October
1028,2618,Smart & Final,Groceries,Groceries,20.34,non-fraud,2023-10-23,17747,spending,October
1029,19366,Grocery Store - Fresh Produce,Groceries,Groceries,25.56,non-fraud,2023-10-24,17747,spending,October
1030,4397,Transfer from Savings to Current,Transfers,Transfers,528.48,non-fraud,2023-10-25,17747,spending,October
1031,12838,Transfer to Emergency Fund,Transfers,Transfers,527.57,non-fraud,2023-10-26,17747,spending,October
1032,9974,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,74.68,non-fraud,2023-10-26,17747,spending,October
1033,5921,Wickes,Home Improvement,Home Improvement,199.45,non-fraud,2023-10-28,17747,spending,October
1034,524,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,51.93,non-fraud,2023-10-28,17747,spending,October
1035,30228,SuperValu,Groceries,Groceries,43.49,non-fraud,2023-10-30,17747,spending,October
1036,21991,Chanel - Designer Fashion,Shopping,Luxury shopping,1098.04,non-fraud,2023-10-30,17747,spending,October
1037,13095,Burberry - Fashion Purchase,Shopping,Luxury shopping,1810.95,non-fraud,2023-10-30,17747,spending,October
1038,5736,Citylink,Transportation,Transportation,36.73,non-fraud,2023-10-30,17747,spending,October
1039,4621,Ralphs,Groceries,Groceries,27.12,non-fraud,2023-10-30,17747,spending,October
1040,36518,IGA,Groceries,Groceries,64.34,non-fraud,2023-10-30,17747,spending,October
1041,657,Savings Account Interest - October,Interest,Interest,9.39,non-fraud,2023-10-31,17747,spending,October
1042,12925,DFS,Home Improvement,Home Improvement,237.28,non-fraud,2023-10-31,17747,spending,October
1043,2229,Rent payment ,Housing,Housing,1771.72,non-fraud,2023-11-01,17747,spending,November
1044,8051,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,90.42,non-fraud,2023-11-01,17747,spending,November
1045,1104,O2,Utilities,Mobile,11.09,non-fraud,2023-11-01,17747,spending,November
1046,5186,Paycheck Deposit - Company Payroll,Income,Income,19776.060468977943,non-fraud,2023-11-01,17747,income,November
1047,9348,British Gas,Utilities,Bills,97.23,non-fraud,2023-11-02,17747,spending,November
1048,3454,Three,Utilities,Mobile,21.02,non-fraud,2023-11-03,17747,spending,November
1049,3395,Vue,Entertainment,Entertainment,25.67,non-fraud,2023-11-03,17747,spending,November
1050,4417,My5 (Channel 5),Utilities,TV,12.63,non-fraud,2023-11-04,17747,spending,November
1051,1320,Ethiopian Cafe,Dining Out,restaurants,16.06,non-fraud,2023-11-05,17747,spending,November
1052,14352,Fusion Kitchen,Dining Out,restaurants,34.27,non-fraud,2023-11-05,17747,spending,November
1053,15596,Transfer to Emergency Fund,Transfers,Transfers,423.81,non-fraud,2023-11-06,17747,spending,November
1054,873,Body Shop,Personal care,Personal care,14.53,non-fraud,2023-11-06,17747,spending,November
1055,6000,Fuel Purchase - Gas Station,Transportation,Fuel,69.94,non-fraud,2023-11-07,17747,spending,November
1056,4612,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,332.65,non-fraud,2023-11-07,17747,spending,November
1057,578,Fuel Purchase - Gas Station,Transportation,Fuel,77.97,non-fraud,2023-11-08,17747,spending,November
1058,8331,Transfer to Emergency Fund,Transfers,Transfers,27.55,non-fraud,2023-11-10,17747,spending,November
1059,1082,Cinemacity,Entertainment,Entertainment,24.22,non-fraud,2023-11-10,17747,spending,November
1060,9913,Bathstore,Home Improvement,Home Improvement,103.16,non-fraud,2023-11-10,17747,spending,November
1061,12656,HEB Grocery,Groceries,Groceries,27.34,non-fraud,2023-11-11,17747,spending,November
1062,21029,Tiffany & Co. - Diamond Jewelry,Shopping,Luxury shopping,916.67,non-fraud,2023-11-11,17747,spending,November
1063,1476,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,101.55,non-fraud,2023-11-11,17747,spending,November
1064,12244,Transfer to Emergency Fund,Transfers,Transfers,444.53,non-fraud,2023-11-11,17747,spending,November
1065,9128,Spire Healthcare,Healthcare,Healthcare,22.88,non-fraud,2023-11-12,17747,spending,November
1066,9132,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,72.92,non-fraud,2023-11-12,17747,spending,November
1067,8862,Transfer to Vacation Fund,Transfers,Transfers,321.24,non-fraud,2023-11-13,17747,spending,November
1068,8740,Transfer from Savings to Current,Transfers,Transfers,641.33,non-fraud,2023-11-13,17747,spending,November
1069,16950,Grocery Shopping - Neighborhood Store,Groceries,Groceries,59.79,non-fraud,2023-11-13,17747,spending,November
1070,2135,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.9,non-fraud,2023-11-13,17747,spending,November
1071,1899,Pathology/Diagnostics,Healthcare,Healthcare,91.07,non-fraud,2023-11-13,17747,spending,November
1072,6822,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,67.19,non-fraud,2023-11-13,17747,spending,November
1073,3994,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,101.28,non-fraud,2023-11-13,17747,spending,November
1074,6430,Hemingway's,Dining Out,bars,50.18,non-fraud,2023-11-14,17747,spending,November
1075,4661,Manning Books ,Personal care,Personal care,27.87,non-fraud,2023-11-15,17747,spending,November
1076,2607,Rituals ,Personal care,Personal care,25.75,non-fraud,2023-11-15,17747,spending,November
1077,7956,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,25.28,non-fraud,2023-11-15,17747,spending,November
1078,8045,Ebay ,Online Shopping,Online Shopping,164.88,non-fraud,2023-11-15,17747,spending,November
1079,122,Interest Earned - Savings Account,Interest,Interest,7.73,non-fraud,2023-11-15,17747,spending,November
1080,3618,Transfer to Emergency Fund,Transfers,Transfers,484.79,non-fraud,2023-11-16,17747,spending,November
1081,6807,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,7.98,non-fraud,2023-11-16,17747,spending,November
1082,8095,Transfer from Current to Savings,Transfers,Transfers,495.02,non-fraud,2023-11-16,17747,spending,November
1083,7109,Woolworths,Groceries,Groceries,46.67,non-fraud,2023-11-16,17747,spending,November
1084,8781,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,91.91,non-fraud,2023-11-17,17747,spending,November
1085,26736,Versace - Fashion Shopping,Shopping,Luxury shopping,558.87,non-fraud,2023-11-17,17747,spending,November
1086,4804,UNICEF UK,Charity,Charity,3.02,non-fraud,2023-11-18,17747,spending,November
1087,14584,Hy-Vee,Groceries,Groceries,157.8,non-fraud,2023-11-18,17747,spending,November
1088,2481,Online Shopping - Tech Accessories,Online Shopping,Online Shopping,22.66,non-fraud,2023-11-18,17747,spending,November
1089,7292,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,33.56,non-fraud,2023-11-18,17747,spending,November
1090,5565,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,47.8,non-fraud,2023-11-19,17747,spending,November
1091,6221,Walmart - Household Supplies,Groceries,Groceries,25.99,non-fraud,2023-11-19,17747,spending,November
1092,5089,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,31.61,non-fraud,2023-11-19,17747,spending,November
1093,40187,Food Lion,Groceries,Groceries,57.29,non-fraud,2023-11-21,17747,spending,November
1094,1315,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,21.61,non-fraud,2023-11-24,17747,spending,November
1095,3485,MedicSpot Virtual,Healthcare,Healthcare,183.67,non-fraud,2023-11-24,17747,spending,November
1096,17692,Whole Foods Market,Groceries,Groceries,67.37,non-fraud,2023-11-25,17747,spending,November
1097,3209,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,90.35,non-fraud,2023-11-26,17747,spending,November
1098,18960,Best Buy - Electronics Purchase,Shopping,Luxury shopping,884.99,non-fraud,2023-11-26,17747,spending,November
1099,10660,Gourmet Pizzeria,Dining Out,restaurants,15.67,non-fraud,2023-11-27,17747,spending,November
1100,10048,Transfer from Current to Savings,Transfers,Transfers,365.64,non-fraud,2023-11-27,17747,spending,November
1101,24778,Rolex Boutique - Exclusive Watch,Shopping,Luxury shopping,266.69,non-fraud,2023-11-27,17747,spending,November
1102,16097,Transfer to Vacation Fund,Transfers,Transfers,366.38,non-fraud,2023-11-27,17747,spending,November
1103,5651,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,396.99,non-fraud,2023-11-27,17747,spending,November
1104,10957,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,62.3,non-fraud,2023-11-28,17747,spending,November
1105,6524,Transfer to Investment Account,Transfers,Transfers,160.45,non-fraud,2023-11-29,17747,spending,November
1106,9920,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,91.5,non-fraud,2023-11-29,17747,spending,November
1107,6888,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,251.5,non-fraud,2023-11-29,17747,spending,November
1108,36450,Publix Super Markets,Groceries,Groceries,120.59,non-fraud,2023-11-29,17747,spending,November
1109,338,Art Gallery and Museum ,Entertainment,Entertainment,39.41,non-fraud,2023-11-30,17747,spending,November
1110,9282,Gelson's Markets,Groceries,Groceries,23.47,non-fraud,2023-11-30,17747,spending,November
1111,3068,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,52.95,non-fraud,2023-11-30,17747,spending,November
1112,3800,Paycheck Deposit - Company Name,Income,Income,14862.531105621707,non-fraud,2023-10-01,17357,income,October
1113,8398,npower,Utilities,Bills,42.47,non-fraud,2023-10-01,17357,spending,October
1114,1585,Rent payment ,Housing,Housing,2041.29,non-fraud,2023-10-01,17357,spending,October
1115,2431,Boots ,Personal care,Personal care,10.2,non-fraud,2023-10-02,17357,spending,October
1116,2549,Bulb,Utilities,Bills,113.18,non-fraud,2023-10-02,17357,spending,October
1117,1167,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,56.54,non-fraud,2023-10-02,17357,spending,October
1118,3093,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,27.61,non-fraud,2023-10-02,17357,spending,October
1119,22283,Food City,Groceries,Groceries,19.54,non-fraud,2023-10-03,17357,spending,October
1120,2683,Scotrail ,Transportation,Transportation,13.16,non-fraud,2023-10-03,17357,spending,October
1121,2685,SLC,Loan Payment,Loan Payment,346.31,non-fraud,2023-10-03,17357,spending,October
1122,1561,Three,Utilities,Mobile,33.62,non-fraud,2023-10-03,17357,spending,October
1123,6612,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,304.21,non-fraud,2023-10-03,17357,spending,October
1124,40127,Wegmans,Groceries,Groceries,44.84,non-fraud,2023-10-03,17357,spending,October
1125,8207,British Gas,Utilities,Bills,96.5,non-fraud,2023-10-04,17357,spending,October
1126,1704,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,21.22,non-fraud,2023-10-05,17357,spending,October
1127,2479,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,181.21,non-fraud,2023-10-05,17357,spending,October
1128,33850,Food Lion,Groceries,Groceries,13.36,non-fraud,2023-10-05,17357,spending,October
1129,9950,Shearings Holidays,Holiday,Holiday,615.05,non-fraud,2023-10-06,17357,spending,October
1130,10908,French Brasserie,Dining Out,restaurants,48.89,non-fraud,2023-10-06,17357,spending,October
1131,539,DesignMyNight ,Entertainment,Entertainment,21.13,non-fraud,2023-10-06,17357,spending,October
1132,1001,Urban Outfitters - Affordable Fashion,Online Shopping,Online Shopping,87.41,non-fraud,2023-10-06,17357,spending,October
1133,8152,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,7.72,non-fraud,2023-10-06,17357,spending,October
1134,3657,Laura Ashley,Home Improvement,Home Improvement,1006.69,non-fraud,2023-10-06,17357,spending,October
1135,3450,Synlab/iPP,Healthcare,Healthcare,48.38,non-fraud,2023-10-07,17357,spending,October
1136,40420,Smith's Food and Drug,Groceries,Groceries,39.07,non-fraud,2023-10-07,17357,spending,October
1137,1145,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,13.44,non-fraud,2023-10-08,17357,spending,October
1138,8378,Transfer to Emergency Fund,Transfers,Transfers,296.69,non-fraud,2023-10-08,17357,spending,October
1139,4255,Transfer to Investment Account,Transfers,Transfers,1249.68,non-fraud,2023-10-08,17357,spending,October
1140,19792,Forever 21 - Fashion Shopping,Shopping,Shopping,261.45,non-fraud,2023-10-09,17357,spending,October
1141,9954,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,275.92,non-fraud,2023-10-09,17357,spending,October
1142,11433,Save Mart Supermarkets,Groceries,Groceries,12.0,non-fraud,2023-10-10,17357,spending,October
1143,3305,Interactive Brokers ,Investment,Investment,102.56,non-fraud,2023-10-10,17357,spending,October
1144,10559,Tiffany & Co. - Diamond Jewelry,Shopping,Luxury shopping,628.46,non-fraud,2023-10-10,17357,spending,October
1145,4123,Credit Card Payment - Mastercard **** 6789,Credit Card Payment,Credit Card Payment,47.21,non-fraud,2023-10-10,17357,spending,October
1146,10352,H&M - Accessories,Online Shopping,Online Shopping,33.03,non-fraud,2023-10-11,17357,spending,October
1147,6290,Woolworths,Groceries,Groceries,73.54,non-fraud,2023-10-11,17357,spending,October
1148,7388,Stumptown Coffee,Dining Out,cafes,3.71,non-fraud,2023-10-11,17357,spending,October
1149,1577,Uniqlo - Affordable Denim,Shopping,Shopping,149.15,non-fraud,2023-10-12,17357,spending,October
1150,9405,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,16.21,non-fraud,2023-10-12,17357,spending,October
1151,8965,Topps Tiles,Home Improvement,Home Improvement,270.81,non-fraud,2023-10-12,17357,spending,October
1152,2033,Transfer to Vacation Fund,Transfers,Transfers,61.62,non-fraud,2023-10-12,17357,spending,October
1153,24396,Tesco,Groceries,Groceries,108.23,non-fraud,2023-10-14,17357,spending,October
1154,1861,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,56.91,non-fraud,2023-10-14,17357,spending,October
1155,7550,The Whiskey Barrel,Dining Out,bars,13.12,non-fraud,2023-10-14,17357,spending,October
1156,9453,The Sky Lounge,Dining Out,bars,35.96,non-fraud,2023-10-14,17357,spending,October
1157,270,Everyman cinema ,Entertainment,Entertainment,22.64,non-fraud,2023-10-14,17357,spending,October
1158,2902,Paintball ,Entertainment,Entertainment,11.33,non-fraud,2023-10-14,17357,spending,October
1159,12299,Safeway,Groceries,Groceries,91.59,non-fraud,2023-10-14,17357,spending,October
1160,4450,Transfer to Investment Account,Transfers,Transfers,185.25,non-fraud,2023-10-15,17357,spending,October
1161,4526,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,149.48,non-fraud,2023-10-17,17357,spending,October
1162,4992,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,5.59,non-fraud,2023-10-18,17357,spending,October
1163,4288,Superdrug ,Personal care,Personal care,20.52,non-fraud,2023-10-18,17357,spending,October
1164,7104,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,38.36,non-fraud,2023-10-19,17357,spending,October
1165,4062,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,180.67,non-fraud,2023-10-20,17357,spending,October
1166,6846,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,24.58,non-fraud,2023-10-20,17357,spending,October
1167,1627,Monthly Service Fee - Bank Account,Bank Fees,Bank Fees,8.23,non-fraud,2023-10-21,17357,spending,October
1168,14407,Medica,Healthcare,Healthcare,70.86,non-fraud,2023-10-22,17357,spending,October
1169,5773,Scan,Electronics,Electronics,545.25,non-fraud,2023-10-23,17357,spending,October
1170,4619,First Bus,Transportation,Transportation,57.33,non-fraud,2023-10-23,17357,spending,October
1171,17775,Decathlon - Sportswear Shopping,Shopping,Shopping,137.51,non-fraud,2023-10-24,17357,spending,October
1172,1216,Interest Earned - Savings Account,Interest,Interest,7.5,non-fraud,2023-10-24,17357,spending,October
1173,2584,LNER,Transportation,Transportation,25.79,non-fraud,2023-10-24,17357,spending,October
1174,547,Interest Earned - Savings Account,Interest,Interest,5.78,non-fraud,2023-10-28,17357,spending,October
1175,7264,Zara - Affordable Fashion,Online Shopping,Online Shopping,160.8,non-fraud,2023-10-28,17357,spending,October
1176,10942,Transfer to Investment Account,Transfers,Transfers,485.11,non-fraud,2023-10-28,17357,spending,October
1177,9890,Transfer to Investment Account,Transfers,Transfers,33.17,non-fraud,2023-10-28,17357,spending,October
1178,828,Transfer to Vacation Fund,Transfers,Transfers,59.27,non-fraud,2023-10-29,17357,spending,October
1179,3305,Transfer to Emergency Fund,Transfers,Transfers,757.63,non-fraud,2023-10-29,17357,spending,October
1180,15204,Transfer to Vacation Fund,Transfers,Transfers,642.42,non-fraud,2023-10-29,17357,spending,October
1181,21875,Grocery Store - Weekly Shopping,Groceries,Groceries,53.09,non-fraud,2023-10-31,17357,spending,October
1182,113,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,103.2,non-fraud,2023-10-31,17357,spending,October
1183,5455,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,77.0,non-fraud,2023-10-31,17357,spending,October
1184,12850,IGA,Groceries,Groceries,81.99,non-fraud,2023-10-31,17357,spending,October
1185,4654,Practice Plus Group,Healthcare,Healthcare,47.33,non-fraud,2023-10-31,17357,spending,October
1186,1585,Rent payment ,Housing,Housing,2041.29,non-fraud,2023-11-01,17357,spending,November
1187,8398,npower,Utilities,Bills,42.47,non-fraud,2023-11-01,17357,spending,November
1188,13880,Transfer from Current to Savings,Transfers,Transfers,99.02,non-fraud,2023-11-01,17357,spending,November
1189,16569,Grocery Store - Household Supplies,Groceries,Groceries,31.57,non-fraud,2023-11-01,17357,spending,November
1190,41034,Piggly Wiggly,Groceries,Groceries,14.61,non-fraud,2023-11-01,17357,spending,November
1191,3800,Paycheck Deposit - Company Name,Income,Income,14862.531105621707,non-fraud,2023-11-01,17357,income,November
1192,2549,Bulb,Utilities,Bills,113.18,non-fraud,2023-11-02,17357,spending,November
1193,7130,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,68.45,non-fraud,2023-11-02,17357,spending,November
1194,12316,Fred. Olsen Cruise Lines,Holiday,Holiday,570.73,non-fraud,2023-11-02,17357,spending,November
1195,1561,Three,Utilities,Mobile,33.62,non-fraud,2023-11-03,17357,spending,November
1196,270,Transfer to Vacation Fund,Transfers,Transfers,54.33,non-fraud,2023-11-03,17357,spending,November
1197,468,Savings Account Interest - October,Interest,Interest,10.86,non-fraud,2023-11-03,17357,spending,November
1198,8207,British Gas,Utilities,Bills,96.5,non-fraud,2023-11-04,17357,spending,November
1199,3509,First Bus,Transportation,Transportation,64.18,non-fraud,2023-11-04,17357,spending,November
1200,2303,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,229.96,non-fraud,2023-11-04,17357,spending,November
1201,12756,Transfer to Emergency Fund,Transfers,Transfers,490.41,non-fraud,2023-11-05,17357,spending,November
1202,14969,Publix Super Markets,Groceries,Groceries,80.03,non-fraud,2023-11-05,17357,spending,November
1203,9740,Transfer from Current to Savings,Transfers,Transfers,670.07,non-fraud,2023-11-06,17357,spending,November
1204,16293,Omnes,Healthcare,Healthcare,202.33,non-fraud,2023-11-06,17357,spending,November
1205,1705,Vue,Entertainment,Entertainment,13.05,non-fraud,2023-11-06,17357,spending,November
1206,1330,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,3.45,non-fraud,2023-11-06,17357,spending,November
1207,5731,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,58.3,non-fraud,2023-11-06,17357,spending,November
1208,13962,ZoomDoc,Healthcare,Healthcare,104.04,non-fraud,2023-11-07,17357,spending,November
1209,1819,ATM Withdrawal - XYZ Bank ATM,Cash Withdrawal,Cash Withdrawal,6.25,non-fraud,2023-11-07,17357,spending,November
1210,14833,Wegmans,Groceries,Groceries,45.55,non-fraud,2023-11-08,17357,spending,November
1211,10588,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,9.06,non-fraud,2023-11-08,17357,spending,November
1212,10,DesignMyNight ,Entertainment,Entertainment,62.99,non-fraud,2023-11-09,17357,spending,November
1213,3822,SLC,Loan Payment,Loan Payment,183.57,non-fraud,2023-11-09,17357,spending,November
1214,10529,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,5.34,non-fraud,2023-11-10,17357,spending,November
1215,2643,Vue,Entertainment,Entertainment,52.49,non-fraud,2023-11-10,17357,spending,November
1216,23655,Kmart Super Centers,Groceries,Groceries,24.02,non-fraud,2023-11-10,17357,spending,November
1217,4417,Body Shop,Personal care,Personal care,14.63,non-fraud,2023-11-10,17357,spending,November
1218,19131,Marks & Spencer,Home Improvement,Home Improvement,726.14,non-fraud,2023-11-10,17357,spending,November
1219,6,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,77.49,non-fraud,2023-11-11,17357,spending,November
1220,6282,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,99.25,non-fraud,2023-11-11,17357,spending,November
1221,4227,ATM Withdrawal - MNO Bank ATM,Cash Withdrawal,Cash Withdrawal,6.13,non-fraud,2023-11-12,17357,spending,November
1222,10729,Five Guys,Dining Out,fast_food,12.42,non-fraud,2023-11-13,17357,spending,November
1223,10960,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,69.93,non-fraud,2023-11-14,17357,spending,November
1224,2973,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,84.53,non-fraud,2023-11-14,17357,spending,November
1225,4120,Transfer from Savings to Current,Transfers,Transfers,168.08,non-fraud,2023-11-14,17357,spending,November
1226,4028,Sanctuary spa,Personal care,Personal care,21.93,non-fraud,2023-11-14,17357,spending,November
1227,1625,Scotrail ,Transportation,Transportation,7.3,non-fraud,2023-11-15,17357,spending,November
1228,8980,Currys PC World,Online Shopping,Online Shopping,73.46,non-fraud,2023-11-15,17357,spending,November
1229,7090,PJ's Coffee,Dining Out,cafes,4.66,non-fraud,2023-11-15,17357,spending,November
1230,156,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,61.93,non-fraud,2023-11-15,17357,spending,November
1231,12313,Transfer to Vacation Fund,Transfers,Transfers,378.62,non-fraud,2023-11-15,17357,spending,November
1232,3943,Transfer to Vacation Fund,Transfers,Transfers,226.01,non-fraud,2023-11-15,17357,spending,November
1233,7718,LIVI,Healthcare,Healthcare,66.07,non-fraud,2023-11-15,17357,spending,November
1234,15720,Sonic Drive-In,Dining Out,fast_food,17.45,non-fraud,2023-11-16,17357,spending,November
1235,10369,Ebay ,Online Shopping,Online Shopping,124.42,non-fraud,2023-11-17,17357,spending,November
1236,16291,Kohl's - Home Decor,Shopping,Shopping,48.64,non-fraud,2023-11-21,17357,spending,November
1237,4699,Dunkin',Dining Out,cafes,2.66,non-fraud,2023-11-22,17357,spending,November
1238,7948,H&M - Accessories,Online Shopping,Online Shopping,384.53,non-fraud,2023-11-22,17357,spending,November
1239,5209,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,41.24,non-fraud,2023-11-23,17357,spending,November
1240,9621,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,62.52,non-fraud,2023-11-23,17357,spending,November
1241,810,Grocery Shopping - Supermart,Groceries,Groceries,130.28,non-fraud,2023-11-23,17357,spending,November
1242,11638,Transfer from Current to Savings,Transfers,Transfers,642.16,non-fraud,2023-11-24,17357,spending,November
1243,34001,Morrisons,Groceries,Groceries,12.22,non-fraud,2023-11-24,17357,spending,November
1244,418,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,55.7,non-fraud,2023-11-25,17357,spending,November
1245,638,Savings Account Interest - October,Interest,Interest,6.93,non-fraud,2023-11-25,17357,spending,November
1246,27747,Louis Vuitton - Luxury Luggage,Shopping,Luxury shopping,319.12,non-fraud,2023-11-25,17357,spending,November
1247,8521,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,223.85,non-fraud,2023-11-26,17357,spending,November
1248,33680,Target - Back-to-School Shopping,Shopping,Shopping,52.83,non-fraud,2023-11-27,17357,spending,November
1249,697,Rituals ,Personal care,Personal care,31.7,non-fraud,2023-11-28,17357,spending,November
1250,4854,Vegetarian Delight,Dining Out,restaurants,37.73,non-fraud,2023-11-29,17357,spending,November
1251,869,Vanguard ,Investment,Investment,187.4,non-fraud,2023-11-30,17357,spending,November
1252,28998,Shaw's,Groceries,Groceries,32.24,non-fraud,2023-11-30,17357,spending,November
1253,13341,Transfer to Vacation Fund,Transfers,Transfers,717.32,non-fraud,2023-11-30,17357,spending,November
1254,28540,Lidl,Groceries,Groceries,61.69,non-fraud,2023-11-30,17357,spending,November
1255,59,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,33.07,non-fraud,2023-11-30,17357,spending,November
1256,6972,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,464.38,non-fraud,2023-11-30,17357,spending,November
1257,5105,Mortgage payments,Housing,Housing,1838.13,non-fraud,2023-10-01,12782,spending,October
1258,6290,CuriosityStream,Utilities,TV,15.47,non-fraud,2023-10-01,12782,spending,October
1259,2301,Paycheck Deposit - XYZ Ltd.,Income,Income,13678.156870444662,non-fraud,2023-10-01,12782,income,October
1260,22136,Shaw's,Groceries,Groceries,121.06,non-fraud,2023-10-02,12782,spending,October
